base_year_month,time_type,user_type,age_range,use_amount_by_million
202102,점심,제주도민,50대,3888
202102,점심,제주도민,60대,2427
202102,점심,제주도민,70대 이상,1102
202103,밤,내국인,19세 이하,2
202103,밤,내국인,20대,564
202103,밤,내국인,30대,684
202103,밤,내국인,40대,556
202103,밤,내국인,50대,496
202103,밤,내국인,60대,187
202103,밤,내국인,70대 이상,37
202103,밤,제주도민,19세 이하,13
202103,밤,제주도민,20대,754
202103,밤,제주도민,30대,969
202103,밤,제주도민,40대,1506
202103,밤,제주도민,50대,1382
202103,밤,제주도민,60대,455
202103,밤,제주도민,70대 이상,78
202103,오전,내국인,19세 이하,2
202103,오전,내국인,20대,638
202103,오전,내국인,30대,1330
202103,오전,내국인,40대,1161
202103,오전,내국인,50대,1350
202103,오전,내국인,60대,825
202103,오전,내국인,70대 이상,211
202103,오전,제주도민,19세 이하,10
202103,오전,제주도민,20대,310
202103,오전,제주도민,30대,905
202103,오전,제주도민,40대,1942
202103,오전,제주도민,50대,2339
202103,오전,제주도민,60대,1554
202103,오전,제주도민,70대 이상,683
202103,오후,내국인,19세 이하,10
202103,오후,내국인,20대,2101
202103,오후,내국인,30대,3874
202103,오후,내국인,40대,2880
202103,오후,내국인,50대,3271
202103,오후,내국인,60대,1913
202103,오후,내국인,70대 이상,485
202103,오후,제주도민,19세 이하,54
202103,오후,제주도민,20대,954
202103,오후,제주도민,30대,2401
202103,오후,제주도민,40대,4651
202103,오후,제주도민,50대,4946
202103,오후,제주도민,60대,3153
202103,오후,제주도민,70대 이상,1252
202103,저녁,내국인,19세 이하,9
202103,저녁,내국인,20대,2354
202103,저녁,내국인,30대,3484
202103,저녁,내국인,40대,2578
202103,저녁,내국인,50대,2827
202103,저녁,내국인,60대,1424
202103,저녁,내국인,70대 이상,302
202103,저녁,제주도민,19세 이하,55
202103,저녁,제주도민,20대,1476
202103,저녁,제주도민,30대,2765
202103,저녁,제주도민,40대,4882
202103,저녁,제주도민,50대,5286
202103,저녁,제주도민,60대,2363
202103,저녁,제주도민,70대 이상,582
202103,점심,내국인,19세 이하,5
202103,점심,내국인,20대,1644
202103,점심,내국인,30대,2915
202103,점심,내국인,40대,2177
202103,점심,내국인,50대,2265
202103,점심,내국인,60대,1413
202103,점심,내국인,70대 이상,395
202103,점심,제주도민,19세 이하,20
202103,점심,제주도민,20대,731
202103,점심,제주도민,30대,1853
202103,점심,제주도민,40대,3526
202103,점심,제주도민,50대,3922
202103,점심,제주도민,60대,2517
202103,점심,제주도민,70대 이상,1132
202104,밤,내국인,19세 이하,3
202104,밤,내국인,20대,701
202104,밤,내국인,30대,851
202104,밤,내국인,40대,712
202104,밤,내국인,50대,681
202104,밤,내국인,60대,244
202104,밤,내국인,70대 이상,48
202104,밤,제주도민,19세 이하,14
202104,밤,제주도민,20대,818
202104,밤,제주도민,30대,1074
202104,밤,제주도민,40대,1783
202104,밤,제주도민,50대,1766
202104,밤,제주도민,60대,584
202104,밤,제주도민,70대 이상,105
202104,오전,내국인,19세 이하,3
202104,오전,내국인,20대,786
202104,오전,내국인,30대,1740
202104,오전,내국인,40대,1643
202104,오전,내국인,50대,1790
202104,오전,내국인,60대,1128
202104,오전,내국인,70대 이상,310
202104,오전,제주도민,19세 이하,11
202104,오전,제주도민,20대,314
202104,오전,제주도민,30대,944
202104,오전,제주도민,40대,1965
202104,오전,제주도민,50대,2295
202104,오전,제주도민,60대,1492
202104,오전,제주도민,70대 이상,680
202104,오후,내국인,19세 이하,10
202104,오후,내국인,20대,2243
202104,오후,내국인,30대,4722
202104,오후,내국인,40대,3531
202104,오후,내국인,50대,3873
202104,오후,내국인,60대,2428
202104,오후,내국인,70대 이상,587
202104,오후,제주도민,19세 이하,53
202104,오후,제주도민,20대,910
202104,오후,제주도민,30대,2322
202104,오후,제주도민,40대,4368
202104,오후,제주도민,50대,4878
202104,오후,제주도민,60대,3111
202104,오후,제주도민,70대 이상,1169
202104,저녁,내국인,19세 이하,10
202104,저녁,내국인,20대,2592
202104,저녁,내국인,30대,4435
202104,저녁,내국인,40대,3389
202104,저녁,내국인,50대,3609
202104,저녁,내국인,60대,1971
202104,저녁,내국인,70대 이상,398
202104,저녁,제주도민,19세 이하,56
202104,저녁,제주도민,20대,1472
202104,저녁,제주도민,30대,2769
202104,저녁,제주도민,40대,4876
202104,저녁,제주도민,50대,5295
202104,저녁,제주도민,60대,2515
202104,저녁,제주도민,70대 이상,599
202104,점심,내국인,19세 이하,6
202104,점심,내국인,20대,1800
202104,점심,내국인,30대,3702
202104,점심,내국인,40대,2672
202104,점심,내국인,50대,2931
202104,점심,내국인,60대,1882
202104,점심,내국인,70대 이상,500
202104,점심,제주도민,19세 이하,22
202104,점심,제주도민,20대,737
202104,점심,제주도민,30대,1840
202104,점심,제주도민,40대,3472
202104,점심,제주도민,50대,3967
202104,점심,제주도민,60대,2500
202104,점심,제주도민,70대 이상,1111
202105,밤,내국인,19세 이하,4
202105,밤,내국인,20대,718
202105,밤,내국인,30대,851
202105,밤,내국인,40대,701
202105,밤,내국인,50대,610
202105,밤,내국인,60대,236
202105,밤,내국인,70대 이상,44
202105,밤,제주도민,19세 이하,14
202105,밤,제주도민,20대,810
202105,밤,제주도민,30대,1032
202105,밤,제주도민,40대,1568
202105,밤,제주도민,50대,1459
202105,밤,제주도민,60대,521
202105,밤,제주도민,70대 이상,97
202105,오전,내국인,19세 이하,4
202105,오전,내국인,20대,824
202105,오전,내국인,30대,1763
202105,오전,내국인,40대,1874
202105,오전,내국인,50대,1758
202105,오전,내국인,60대,1004
202105,오전,내국인,70대 이상,253
202105,오전,제주도민,19세 이하,9
202105,오전,제주도민,20대,312
202105,오전,제주도민,30대,973
202105,오전,제주도민,40대,1956
202105,오전,제주도민,50대,2371
202105,오전,제주도민,60대,1570
202105,오전,제주도민,70대 이상,645
202105,오후,내국인,19세 이하,14
202105,오후,내국인,20대,2280
202105,오후,내국인,30대,4809
202105,오후,내국인,40대,4119
202105,오후,내국인,50대,3605
202105,오후,내국인,60대,2208
202105,오후,내국인,70대 이상,565
202105,오후,제주도민,19세 이하,55
202105,오후,제주도민,20대,1000
202105,오후,제주도민,30대,2491
202105,오후,제주도민,40대,4768
202105,오후,제주도민,50대,5026
202105,오후,제주도민,60대,3110
202105,오후,제주도민,70대 이상,1172
202105,저녁,내국인,19세 이하,14
202105,저녁,내국인,20대,2716
202105,저녁,내국인,30대,4531
202105,저녁,내국인,40대,3893
202105,저녁,내국인,50대,3549
202105,저녁,내국인,60대,1793
202105,저녁,내국인,70대 이상,406
202105,저녁,제주도민,19세 이하,56
202105,저녁,제주도민,20대,1496
202105,저녁,제주도민,30대,2823
202105,저녁,제주도민,40대,4914
202105,저녁,제주도민,50대,5321
202105,저녁,제주도민,60대,2525
202105,저녁,제주도민,70대 이상,603
202105,점심,내국인,19세 이하,8
202105,점심,내국인,20대,1847
202105,점심,내국인,30대,3709
202105,점심,내국인,40대,3105
202105,점심,내국인,50대,2882
202105,점심,내국인,60대,1714
202105,점심,내국인,70대 이상,458
202105,점심,제주도민,19세 이하,26
202105,점심,제주도민,20대,726
202105,점심,제주도민,30대,1901
202105,점심,제주도민,40대,3618
202105,점심,제주도민,50대,4098
202105,점심,제주도민,60대,2551
202105,점심,제주도민,70대 이상,1079
202106,밤,내국인,19세 이하,4
202106,밤,내국인,20대,613
202106,밤,내국인,30대,679
202106,밤,내국인,40대,583
202106,밤,내국인,50대,529
202106,밤,내국인,60대,194
202106,밤,내국인,70대 이상,43
202106,밤,제주도민,19세 이하,14
202106,밤,제주도민,20대,530
202106,밤,제주도민,30대,682
202106,밤,제주도민,40대,1093
202106,밤,제주도민,50대,1053
202106,밤,제주도민,60대,365
202106,밤,제주도민,70대 이상,77
202106,오전,내국인,19세 이하,4
202106,오전,내국인,20대,846
202106,오전,내국인,30대,1650
202106,오전,내국인,40대,1730
202106,오전,내국인,50대,1620
202106,오전,내국인,60대,914
202106,오전,내국인,70대 이상,247
202106,오전,제주도민,19세 이하,11
202106,오전,제주도민,20대,320
202106,오전,제주도민,30대,935
202106,오전,제주도민,40대,1928
202106,오전,제주도민,50대,2350
202106,오전,제주도민,60대,1517
202106,오전,제주도민,70대 이상,684
202106,오후,내국인,19세 이하,13
202106,오후,내국인,20대,2508
202106,오후,내국인,30대,4715
202106,오후,내국인,40대,3862
202106,오후,내국인,50대,3439
202106,오후,내국인,60대,1967
202106,오후,내국인,70대 이상,515
202106,오후,제주도민,19세 이하,53
202106,오후,제주도민,20대,944
202106,오후,제주도민,30대,2278
202106,오후,제주도민,40대,4367
202106,오후,제주도민,50대,4720
202106,오후,제주도민,60대,2870
202106,오후,제주도민,70대 이상,1072
202106,저녁,내국인,19세 이하,14
202106,저녁,내국인,20대,3168
202106,저녁,내국인,30대,4541
202106,저녁,내국인,40대,3783
202106,저녁,내국인,50대,3439
202106,저녁,내국인,60대,1645
202106,저녁,내국인,70대 이상,365
202106,저녁,제주도민,19세 이하,59
202106,저녁,제주도민,20대,1604
202106,저녁,제주도민,30대,2847
202106,저녁,제주도민,40대,4997
202106,저녁,제주도민,50대,5343
202106,저녁,제주도민,60대,2406
202106,저녁,제주도민,70대 이상,643
202106,점심,내국인,19세 이하,8
202106,점심,내국인,20대,2042
202106,점심,내국인,30대,3676
202106,점심,내국인,40대,2922
202106,점심,내국인,50대,2691
202106,점심,내국인,60대,1483
202106,점심,내국인,70대 이상,391
202106,점심,제주도민,19세 이하,20
202106,점심,제주도민,20대,730
202106,점심,제주도민,30대,1813
202106,점심,제주도민,40대,3463
202106,점심,제주도민,50대,3908
202106,점심,제주도민,60대,2399
202106,점심,제주도민,70대 이상,1045
202107,밤,내국인,19세 이하,7
202107,밤,내국인,20대,778
202107,밤,내국인,30대,653
202107,밤,내국인,40대,655
202107,밤,내국인,50대,534
202107,밤,내국인,60대,185
202107,밤,내국인,70대 이상,38
202107,밤,제주도민,19세 이하,15
202107,밤,제주도민,20대,699
202107,밤,제주도민,30대,887
202107,밤,제주도민,40대,1330
202107,밤,제주도민,50대,1227
202107,밤,제주도민,60대,444
202107,밤,제주도민,70대 이상,98
202107,오전,내국인,19세 이하,8
202107,오전,내국인,20대,858
202107,오전,내국인,30대,1276
202107,오전,내국인,40대,1856
202107,오전,내국인,50대,1445
202107,오전,내국인,60대,665
202107,오전,내국인,70대 이상,205
202107,오전,제주도민,19세 이하,11
202107,오전,제주도민,20대,306
202107,오전,제주도민,30대,943
202107,오전,제주도민,40대,1953
202107,오전,제주도민,50대,2328
202107,오전,제주도민,60대,1575
202107,오전,제주도민,70대 이상,653
202107,오후,내국인,19세 이하,23
202107,오후,내국인,20대,2615
202107,오후,내국인,30대,3706
202107,오후,내국인,40대,4381
202107,오후,내국인,50대,3097
202107,오후,내국인,60대,1480
202107,오후,내국인,70대 이상,437
202107,오후,제주도민,19세 이하,59
202107,오후,제주도민,20대,970
202107,오후,제주도민,30대,2351
202107,오후,제주도민,40대,4532
202107,오후,제주도민,50대,4911
202107,오후,제주도민,60대,3016
202107,오후,제주도민,70대 이상,1117
202107,저녁,내국인,19세 이하,27
202107,저녁,내국인,20대,3238
202107,저녁,내국인,30대,3624
202107,저녁,내국인,40대,4186
202107,저녁,내국인,50대,3056
202107,저녁,내국인,60대,1271
202107,저녁,내국인,70대 이상,338
202107,저녁,제주도민,19세 이하,55
202107,저녁,제주도민,20대,1607
202107,저녁,제주도민,30대,2906
202107,저녁,제주도민,40대,5043
202107,저녁,제주도민,50대,5446
202107,저녁,제주도민,60대,2490
202107,저녁,제주도민,70대 이상,645
202107,점심,내국인,19세 이하,19
202107,점심,내국인,20대,2150
202107,점심,내국인,30대,2843
202107,점심,내국인,40대,3245
202107,점심,내국인,50대,2430
202107,점심,내국인,60대,1206
202107,점심,내국인,70대 이상,365
202107,점심,제주도민,19세 이하,30
202107,점심,제주도민,20대,750
202107,점심,제주도민,30대,1832
202107,점심,제주도민,40대,3551
202107,점심,제주도민,50대,4124
202107,점심,제주도민,60대,2535
202107,점심,제주도민,70대 이상,1058
202108,밤,내국인,19세 이하,5
202108,밤,내국인,20대,439
202108,밤,내국인,30대,438
202108,밤,내국인,40대,445
202108,밤,내국인,50대,333
202108,밤,내국인,60대,125
202108,밤,내국인,70대 이상,30
202108,밤,제주도민,19세 이하,13
202108,밤,제주도민,20대,420
202108,밤,제주도민,30대,510
202108,밤,제주도민,40대,692
202108,밤,제주도민,50대,669
202108,밤,제주도민,60대,241
202108,밤,제주도민,70대 이상,55
202108,오전,내국인,19세 이하,7
202108,오전,내국인,20대,817
202108,오전,내국인,30대,1417
202108,오전,내국인,40대,1900
202108,오전,내국인,50대,1363
202108,오전,내국인,60대,616
202108,오전,내국인,70대 이상,179
202108,오전,제주도민,19세 이하,11
202108,오전,제주도민,20대,341
202108,오전,제주도민,30대,953
202108,오전,제주도민,40대,1945
202108,오전,제주도민,50대,2323
202108,오전,제주도민,60대,1563
202108,오전,제주도민,70대 이상,659
202108,오후,내국인,19세 이하,20
202108,오후,내국인,20대,2588
202108,오후,내국인,30대,4018
202108,오후,내국인,40대,4710
202108,오후,내국인,50대,3073
202108,오후,내국인,60대,1437
202108,오후,내국인,70대 이상,413
202108,오후,제주도민,19세 이하,52
202108,오후,제주도민,20대,1069
202108,오후,제주도민,30대,2388
202108,오후,제주도민,40대,4483
202108,오후,제주도민,50대,4994
202108,오후,제주도민,60대,2912
202108,오후,제주도민,70대 이상,1083
202108,저녁,내국인,19세 이하,22
202108,저녁,내국인,20대,3130
202108,저녁,내국인,30대,3997
202108,저녁,내국인,40대,4203
202108,저녁,내국인,50대,2687
202108,저녁,내국인,60대,1053
202108,저녁,내국인,70대 이상,247
202108,저녁,제주도민,19세 이하,50
202108,저녁,제주도민,20대,1583
202108,저녁,제주도민,30대,2697
202108,저녁,제주도민,40대,4474
202108,저녁,제주도민,50대,4753
202108,저녁,제주도민,60대,2105
202108,저녁,제주도민,70대 이상,539
202108,점심,내국인,19세 이하,14
202108,점심,내국인,20대,2008
202108,점심,내국인,30대,3143
202108,점심,내국인,40대,3609
202108,점심,내국인,50대,2339
202108,점심,내국인,60대,1134
202108,점심,내국인,70대 이상,339
202108,점심,제주도민,19세 이하,27
202108,점심,제주도민,20대,784
202108,점심,제주도민,30대,1863
202108,점심,제주도민,40대,3528
202108,점심,제주도민,50대,3943
202108,점심,제주도민,60대,2414
202108,점심,제주도민,70대 이상,1011
202109,밤,내국인,19세 이하,3
202109,밤,내국인,20대,331
202109,밤,내국인,30대,385
202109,밤,내국인,40대,365
202109,밤,내국인,50대,292
202109,밤,내국인,60대,134
202109,밤,내국인,70대 이상,20
202109,밤,제주도민,19세 이하,10
202109,밤,제주도민,20대,402
202109,밤,제주도민,30대,471
202109,밤,제주도민,40대,642
202109,밤,제주도민,50대,603
202109,밤,제주도민,60대,217
202109,밤,제주도민,70대 이상,58
202109,오전,내국인,19세 이하,4
202109,오전,내국인,20대,661
202109,오전,내국인,30대,1384
202109,오전,내국인,40대,1480
202109,오전,내국인,50대,1135
202109,오전,내국인,60대,726
202109,오전,내국인,70대 이상,209
202109,오전,제주도민,19세 이하,10
202109,오전,제주도민,20대,361
202109,오전,제주도민,30대,983
202109,오전,제주도민,40대,2051
202109,오전,제주도민,50대,2569
202109,오전,제주도민,60대,1839
202109,오전,제주도민,70대 이상,967
202109,오후,내국인,19세 이하,17
202109,오후,내국인,20대,2086
202109,오후,내국인,30대,4001
202109,오후,내국인,40대,3259
202109,오후,내국인,50대,2574
202109,오후,내국인,60대,1590
202109,오후,내국인,70대 이상,428
202109,오후,제주도민,19세 이하,59
202109,오후,제주도민,20대,1188
202109,오후,제주도민,30대,2562
202109,오후,제주도민,40대,4804
202109,오후,제주도민,50대,5402
202109,오후,제주도민,60대,3509
202109,오후,제주도민,70대 이상,1577
202109,저녁,내국인,19세 이하,15
202109,저녁,내국인,20대,2437
202109,저녁,내국인,30대,3763
202109,저녁,내국인,40대,2880
202109,저녁,내국인,50대,2229
202109,저녁,내국인,60대,1154
202109,저녁,내국인,70대 이상,267
202109,저녁,제주도민,19세 이하,58
202109,저녁,제주도민,20대,1692
202109,저녁,제주도민,30대,2738
202109,저녁,제주도민,40대,4432
202109,저녁,제주도민,50대,4690
202109,저녁,제주도민,60대,2275
202109,저녁,제주도민,70대 이상,653
202109,점심,내국인,19세 이하,8
202109,점심,내국인,20대,1679
202109,점심,내국인,30대,3114
202109,점심,내국인,40대,2444
202109,점심,내국인,50대,1933
202109,점심,내국인,60대,1239
202109,점심,내국인,70대 이상,339
202109,점심,제주도민,19세 이하,27
202109,점심,제주도민,20대,863
202109,점심,제주도민,30대,1930
202109,점심,제주도민,40대,3663
202109,점심,제주도민,50대,4299
202109,점심,제주도민,60대,2815
202109,점심,제주도민,70대 이상,1491
202110,밤,내국인,19세 이하,6
202110,밤,내국인,20대,516
202110,밤,내국인,30대,612
202110,밤,내국인,40대,575
202110,밤,내국인,50대,494
202110,밤,내국인,60대,225
202110,밤,내국인,70대 이상,34
202110,밤,제주도민,19세 이하,16
202110,밤,제주도민,20대,533
202110,밤,제주도민,30대,709
202110,밤,제주도민,40대,1017
202110,밤,제주도민,50대,961
202110,밤,제주도민,60대,325
202110,밤,제주도민,70대 이상,74
202110,오전,내국인,19세 이하,6
202110,오전,내국인,20대,837
202110,오전,내국인,30대,1849
202110,오전,내국인,40대,1859
202110,오전,내국인,50대,1913
202110,오전,내국인,60대,1209
202110,오전,내국인,70대 이상,335
202110,오전,제주도민,19세 이하,16
202110,오전,제주도민,20대,344
202110,오전,제주도민,30대,995
202110,오전,제주도민,40대,2045
202110,오전,제주도민,50대,2427
202110,오전,제주도민,60대,1720
202110,오전,제주도민,70대 이상,782
202110,오후,내국인,19세 이하,24
202110,오후,내국인,20대,2477
202110,오후,내국인,30대,5045
202110,오후,내국인,40대,4088
202110,오후,내국인,50대,4003
202110,오후,내국인,60대,2465
202110,오후,내국인,70대 이상,632
202110,오후,제주도민,19세 이하,70
202110,오후,제주도민,20대,1022
202110,오후,제주도민,30대,2466
202110,오후,제주도민,40대,4601
202110,오후,제주도민,50대,5073
202110,오후,제주도민,60대,3162
202110,오후,제주도민,70대 이상,1338
202110,저녁,내국인,19세 이하,22
202110,저녁,내국인,20대,3011
202110,저녁,내국인,30대,4895
202110,저녁,내국인,40대,4065
202110,저녁,내국인,50대,3775
202110,저녁,내국인,60대,1988
202110,저녁,내국인,70대 이상,411
202110,저녁,제주도민,19세 이하,68
202110,저녁,제주도민,20대,1618
202110,저녁,제주도민,30대,2920
202110,저녁,제주도민,40대,4932
202110,저녁,제주도민,50대,5265
202110,저녁,제주도민,60대,2451
202110,저녁,제주도민,70대 이상,650
202110,점심,내국인,19세 이하,11
202110,점심,내국인,20대,2024
202110,점심,내국인,30대,3817
202110,점심,내국인,40대,3149
202110,점심,내국인,50대,2938
202110,점심,내국인,60대,1954
202110,점심,내국인,70대 이상,545
202110,점심,제주도민,19세 이하,29
202110,점심,제주도민,20대,776
202110,점심,제주도민,30대,1868
202110,점심,제주도민,40대,3625
202110,점심,제주도민,50대,3967
202110,점심,제주도민,60대,2628
202110,점심,제주도민,70대 이상,1270
202111,밤,내국인,19세 이하,8
202111,밤,내국인,20대,686
202111,밤,내국인,30대,741
202111,밤,내국인,40대,700
202111,밤,내국인,50대,716
202111,밤,내국인,60대,295
202111,밤,내국인,70대 이상,53
202111,밤,제주도민,19세 이하,17
202111,밤,제주도민,20대,786
202111,밤,제주도민,30대,1017
202111,밤,제주도민,40대,1479
202111,밤,제주도민,50대,1494
202111,밤,제주도민,60대,473
202111,밤,제주도민,70대 이상,87
202111,오전,내국인,19세 이하,8
202111,오전,내국인,20대,833
202111,오전,내국인,30대,1731
202111,오전,내국인,40대,1894
202111,오전,내국인,50대,2143
202111,오전,내국인,60대,1491
202111,오전,내국인,70대 이상,428
202111,오전,제주도민,19세 이하,14
202111,오전,제주도민,20대,333
202111,오전,제주도민,30대,954
202111,오전,제주도민,40대,2042
202111,오전,제주도민,50대,2524
202111,오전,제주도민,60대,1721
202111,오전,제주도민,70대 이상,780
202111,오후,내국인,19세 이하,28
202111,오후,내국인,20대,2375
202111,오후,내국인,30대,4647
202111,오후,내국인,40대,4107
202111,오후,내국인,50대,4349
202111,오후,내국인,60대,2782
202111,오후,내국인,70대 이상,676
202111,오후,제주도민,19세 이하,66
202111,오후,제주도민,20대,961
202111,오후,제주도민,30대,2432
202111,오후,제주도민,40대,4447
202111,오후,제주도민,50대,5054
202111,오후,제주도민,60대,3329
202111,오후,제주도민,70대 이상,1419
202111,저녁,내국인,19세 이하,23
202111,저녁,내국인,20대,2741
202111,저녁,내국인,30대,4194
202111,저녁,내국인,40대,3771
202111,저녁,내국인,50대,3968
202111,저녁,내국인,60대,2151
202111,저녁,내국인,70대 이상,446
202111,저녁,제주도민,19세 이하,67
202111,저녁,제주도민,20대,1483
202111,저녁,제주도민,30대,2697
202111,저녁,제주도민,40대,4645
202111,저녁,제주도민,50대,5047
202111,저녁,제주도민,60대,2209
202111,저녁,제주도민,70대 이상,541
202111,점심,내국인,19세 이하,17
202111,점심,내국인,20대,1944
202111,점심,내국인,30대,3581
202111,점심,내국인,40대,3089
202111,점심,내국인,50대,3273
202111,점심,내국인,60대,2060
202111,점심,내국인,70대 이상,550
202111,점심,제주도민,19세 이하,37
202111,점심,제주도민,20대,725
202111,점심,제주도민,30대,1802
202111,점심,제주도민,40대,3480
202111,점심,제주도민,50대,3986
202111,점심,제주도민,60대,2579
202111,점심,제주도민,70대 이상,1348
202112,밤,내국인,19세 이하,12
202112,밤,내국인,20대,502
202112,밤,내국인,30대,527
202112,밤,내국인,40대,518
202112,밤,내국인,50대,485
202112,밤,내국인,60대,190
202112,밤,내국인,70대 이상,34
202112,밤,제주도민,19세 이하,19
202112,밤,제주도민,20대,621
202112,밤,제주도민,30대,777
202112,밤,제주도민,40대,1129
202112,밤,제주도민,50대,1047
202112,밤,제주도민,60대,360
202112,밤,제주도민,70대 이상,76
202112,오전,내국인,19세 이하,11
202112,오전,내국인,20대,746
202112,오전,내국인,30대,1295
202112,오전,내국인,40대,1484
202112,오전,내국인,50대,1769
202112,오전,내국인,60대,983
202112,오전,내국인,70대 이상,291
202112,오전,제주도민,19세 이하,14
202112,오전,제주도민,20대,327
202112,오전,제주도민,30대,965
202112,오전,제주도민,40대,1948
202112,오전,제주도민,50대,2402
202112,오전,제주도민,60대,1714
202112,오전,제주도민,70대 이상,797
202112,오후,내국인,19세 이하,45
202112,오후,내국인,20대,2333
202112,오후,내국인,30대,3865
202112,오후,내국인,40대,3713
202112,오후,내국인,50대,3796
202112,오후,내국인,60대,2104
